datetime,Lane 1 Flow (Veh/5 Minutes)
2016-02-18 08:15:00,73
2016-02-18 08:20:00,82
2016-02-18 08:25:00,74
2016-02-18 08:30:00,60
2016-02-18 08:35:00,40
2016-02-18 08:40:00,55
2016-02-18 08:45:00,83
2016-02-18 08:50:00,75
2016-02-18 08:55:00,67
2016-02-18 09:00:00,76
2016-02-18 09:05:00,64
2016-02-18 09:10:00,65
2016-02-18 09:15:00,84
2016-02-18 09:20:00,104
2016-02-18 09:25:00,92
2016-02-18 09:30:00,112
2016-02-18 09:35:00,95
2016-02-18 09:40:00,120
2016-02-18 09:45:00,102
2016-02-18 09:50:00,103
2016-02-18 09:55:00,102
2016-02-18 10:00:00,109
2016-02-18 10:05:00,98
2016-02-18 10:10:00,119
2016-02-18 10:15:00,91
2016-02-18 10:20:00,131
2016-02-18 10:25:00,111
2016-02-18 10:30:00,121
2016-02-18 10:35:00,94
2016-02-18 10:40:00,110
2016-02-18 10:45:00,104
2016-02-18 10:50:00,124
2016-02-18 10:55:00,89
2016-02-18 11:00:00,105
2016-02-18 11:05:00,116
2016-02-18 11:10:00,117
2016-02-18 11:15:00,115
2016-02-18 11:20:00,93
2016-02-18 11:25:00,102
2016-02-18 11:30:00,89
2016-02-18 11:35:00,101
2016-02-18 11:40:00,97
2016-02-18 11:45:00,104
2016-02-18 11:50:00,108
2016-02-18 11:55:00,91
2016-02-18 12:00:00,97
2016-02-18 12:05:00,93
2016-02-18 12:10:00,99
2016-02-18 12:15:00,95
2016-02-18 12:20:00,90
2016-02-18 12:25:00,104
2016-02-18 12:30:00,77
2016-02-18 12:35:00,106
2016-02-18 12:40:00,101
2016-02-18 12:45:00,108
2016-02-18 12:50:00,92
2016-02-18 12:55:00,104
2016-02-18 13:00:00,110
2016-02-18 13:05:00,97
2016-02-18 13:10:00,99
2016-02-18 13:15:00,107
2016-02-18 13:20:00,88
2016-02-18 13:25:00,91
2016-02-18 13:30:00,96
2016-02-18 13:35:00,95
2016-02-18 13:40:00,112
2016-02-18 13:45:00,94
2016-02-18 13:50:00,128
2016-02-18 13:55:00,107
2016-02-18 14:00:00,100
2016-02-18 14:05:00,89
2016-02-18 14:10:00,95
2016-02-18 14:15:00,113
2016-02-18 14:20:00,97
2016-02-18 14:25:00,97
2016-02-18 14:30:00,89
2016-02-18 14:35:00,97
2016-02-18 14:40:00,102
2016-02-18 14:45:00,87
2016-02-18 14:50:00,99
2016-02-18 14:55:00,111
2016-02-18 15:00:00,109
2016-02-18 15:05:00,102
2016-02-18 15:10:00,103
2016-02-18 15:15:00,94
2016-02-18 15:20:00,102
2016-02-18 15:25:00,95
2016-02-18 15:30:00,80
2016-02-18 15:35:00,107
2016-02-18 15:40:00,101
2016-02-18 15:45:00,118
2016-02-18 15:50:00,107
2016-02-18 15:55:00,95
2016-02-18 16:00:00,80
2016-02-18 16:05:00,105
2016-02-18 16:10:00,99
2016-02-18 16:15:00,100
2016-02-18 16:20:00,94
2016-02-18 16:25:00,84
2016-02-18 16:30:00,70
2016-02-18 16:35:00,94
2016-02-18 16:40:00,110
2016-02-18 16:45:00,93
2016-02-18 16:50:00,92
2016-02-18 16:55:00,76
2016-02-18 17:00:00,90
2016-02-18 17:05:00,78
2016-02-18 17:10:00,100
2016-02-18 17:15:00,97
2016-02-18 17:20:00,101
2016-02-18 17:25:00,90
2016-02-18 17:30:00,97
2016-02-18 17:35:00,87
2016-02-18 17:40:00,92
2016-02-18 17:45:00,88
2016-02-18 17:50:00,85
2016-02-18 17:55:00,76
2016-02-18 18:00:00,73
2016-02-18 18:05:00,64
2016-02-18 18:10:00,77
2016-02-18 18:15:00,81
2016-02-18 18:20:00,74
2016-02-18 18:25:00,80
2016-02-18 18:30:00,90
2016-02-18 18:35:00,77
2016-02-18 18:40:00,85
2016-02-18 18:45:00,78
2016-02-18 18:50:00,96
2016-02-18 18:55:00,74
2016-02-18 19:00:00,71
2016-02-18 19:05:00,79
2016-02-18 19:10:00,80
2016-02-18 19:15:00,90
2016-02-18 19:20:00,80
2016-02-18 19:25:00,79
2016-02-18 19:30:00,76
2016-02-18 19:35:00,59
2016-02-18 19:40:00,68
2016-02-18 19:45:00,58
2016-02-18 19:50:00,64
2016-02-18 19:55:00,57
2016-02-18 20:00:00,73
2016-02-18 20:05:00,59
2016-02-18 20:10:00,65
2016-02-18 20:15:00,76
2016-02-18 20:20:00,55
2016-02-18 20:25:00,61
2016-02-18 20:30:00,34
2016-02-18 20:35:00,45
2016-02-18 20:40:00,60
2016-02-18 20:45:00,55
2016-02-18 20:50:00,60
2016-02-18 20:55:00,36
2016-02-18 21:00:00,53
2016-02-18 21:05:00,48
2016-02-18 21:10:00,50
2016-02-18 21:15:00,52
2016-02-18 21:20:00,53
2016-02-18 21:25:00,33
2016-02-18 21:30:00,59
2016-02-18 21:35:00,49
2016-02-18 21:40:00,43
2016-02-18 21:45:00,39
2016-02-18 21:50:00,35
2016-02-18 21:55:00,32
2016-02-18 22:00:00,40
2016-02-18 22:05:00,41
2016-02-18 22:10:00,43
2016-02-18 22:15:00,42
2016-02-18 22:20:00,28
2016-02-18 22:25:00,30
2016-02-18 22:30:00,34
2016-02-18 22:35:00,26
2016-02-18 22:40:00,23
2016-02-18 22:45:00,17
2016-02-18 22:50:00,22
2016-02-18 22:55:00,15
2016-02-18 23:00:00,19
2016-02-18 23:05:00,12
2016-02-18 23:10:00,17
2016-02-18 23:15:00,18
2016-02-18 23:20:00,22
2016-02-18 23:25:00,13
2016-02-18 23:30:00,16
2016-02-18 23:35:00,15
2016-02-18 23:40:00,17
2016-02-18 23:45:00,21
2016-02-18 23:50:00,12
2016-02-18 23:55:00,13
2016-02-19 00:00:00,13
2016-02-19 00:05:00,10
2016-02-19 00:10:00,17
2016-02-19 00:15:00,13
2016-02-19 00:20:00,9
2016-02-19 00:25:00,15
2016-02-19 00:30:00,14
2016-02-19 00:35:00,4
2016-02-19 00:40:00,5
2016-02-19 00:45:00,11
2016-02-19 00:50:00,7
2016-02-19 00:55:00,6
2016-02-19 01:00:00,4
2016-02-19 01:05:00,6
2016-02-19 01:10:00,6
2016-02-19 01:15:00,4
2016-02-19 01:20:00,5
2016-02-19 01:25:00,2
2016-02-19 01:30:00,9
2016-02-19 01:35:00,7
2016-02-19 01:40:00,3
2016-02-19 01:45:00,7
2016-02-19 01:50:00,8
2016-02-19 01:55:00,6
2016-02-19 02:00:00,1
2016-02-19 02:05:00,4
2016-02-19 02:10:00,4
2016-02-19 02:15:00,5
2016-02-19 02:20:00,3
2016-02-19 02:25:00,5
2016-02-19 02:30:00,8
2016-02-19 02:35:00,5
2016-02-19 02:40:00,4
2016-02-19 02:45:00,3
2016-02-19 02:50:00,7
2016-02-19 02:55:00,4
2016-02-19 03:00:00,2
2016-02-19 03:05:00,7
2016-02-19 03:10:00,6
2016-02-19 03:15:00,6
2016-02-19 03:20:00,4
2016-02-19 03:25:00,3
2016-02-19 03:30:00,8
2016-02-19 03:35:00,11
2016-02-19 03:40:00,9
2016-02-19 03:45:00,13
2016-02-19 03:50:00,10
2016-02-19 03:55:00,8
2016-02-19 04:00:00,8
2016-02-19 04:05:00,10
2016-02-19 04:10:00,10
2016-02-19 04:15:00,13
2016-02-19 04:20:00,10
2016-02-19 04:25:00,13
2016-02-19 04:30:00,10
2016-02-19 04:35:00,31
2016-02-19 04:40:00,32
2016-02-19 04:45:00,33
2016-02-19 04:50:00,37
2016-02-19 04:55:00,42
2016-02-19 05:00:00,44
2016-02-19 05:05:00,39
2016-02-19 05:10:00,52
2016-02-19 05:15:00,55
2016-02-19 05:20:00,64
2016-02-19 05:25:00,71
2016-02-19 05:30:00,62
2016-02-19 05:35:00,86
2016-02-19 05:40:00,100
2016-02-19 05:45:00,93
2016-02-19 05:50:00,107
2016-02-19 05:55:00,81
2016-02-19 06:00:00,91
2016-02-19 06:05:00,95
2016-02-19 06:10:00,102
2016-02-19 06:15:00,121
2016-02-19 06:20:00,126
2016-02-19 06:25:00,135
2016-02-19 06:30:00,142
2016-02-19 06:35:00,148
2016-02-19 06:40:00,176
2016-02-19 06:45:00,148
2016-02-19 06:50:00,169
2016-02-19 06:55:00,147
2016-02-19 07:00:00,146
2016-02-19 07:05:00,134
2016-02-19 07:10:00,129
2016-02-19 07:15:00,126
2016-02-19 07:20:00,117
2016-02-19 07:25:00,99
2016-02-19 07:30:00,67
2016-02-19 07:35:00,76
2016-02-19 07:40:00,81
2016-02-19 07:45:00,77
2016-02-19 07:50:00,77
2016-02-19 07:55:00,78
2016-02-19 08:00:00,89
2016-02-19 08:05:00,97
2016-02-19 08:10:00,94
2016-02-19 08:15:00,92
2016-02-19 08:20:00,79
2016-02-19 08:25:00,90
2016-02-19 08:30:00,91
2016-02-19 08:35:00,85
2016-02-19 08:40:00,85
2016-02-19 08:45:00,88
2016-02-19 08:50:00,93
2016-02-19 08:55:00,77
2016-02-19 09:00:00,94
2016-02-19 09:05:00,75
2016-02-19 09:10:00,90
2016-02-19 09:15:00,103
2016-02-19 09:20:00,115
2016-02-19 09:25:00,115
2016-02-19 09:30:00,101
2016-02-19 09:35:00,117
2016-02-19 09:40:00,40
2016-02-19 09:45:00,113
2016-02-19 09:50:00,110
2016-02-19 09:55:00,93
2016-02-19 10:00:00,99
2016-02-19 10:05:00,121
2016-02-19 10:10:00,110
2016-02-19 10:15:00,104
2016-02-19 10:20:00,116
2016-02-19 10:25:00,106
2016-02-19 10:30:00,111
2016-02-19 10:35:00,100
2016-02-19 10:40:00,101
2016-02-19 10:45:00,115
2016-02-19 10:50:00,105
2016-02-19 10:55:00,112
2016-02-19 11:00:00,116
2016-02-19 11:05:00,115
2016-02-19 11:10:00,101
2016-02-19 11:15:00,102
2016-02-19 11:20:00,104
2016-02-19 11:25:00,112
2016-02-19 11:30:00,104
2016-02-19 11:35:00,98
2016-02-19 11:40:00,113
2016-02-19 11:45:00,100
2016-02-19 11:50:00,105
2016-02-19 11:55:00,105
2016-02-19 12:00:00,99
2016-02-19 12:05:00,96
2016-02-19 12:10:00,96
2016-02-19 12:15:00,112
2016-02-19 12:20:00,97
2016-02-19 12:25:00,107
2016-02-19 12:30:00,94
2016-02-19 12:35:00,101
2016-02-19 12:40:00,112
2016-02-19 12:45:00,117
2016-02-19 12:50:00,116
2016-02-19 12:55:00,88
2016-02-19 13:00:00,104
2016-02-19 13:05:00,106
2016-02-19 13:10:00,98
2016-02-19 13:15:00,95
2016-02-19 13:20:00,104
2016-02-19 13:25:00,86
2016-02-19 13:30:00,95
2016-02-19 13:35:00,112
2016-02-19 13:40:00,104
2016-02-19 13:45:00,108
2016-02-19 13:50:00,88
2016-02-19 13:55:00,107
2016-02-19 14:00:00,98
2016-02-19 14:05:00,100
2016-02-19 14:10:00,97
2016-02-19 14:15:00,102
2016-02-19 14:20:00,109
2016-02-19 14:25:00,85
2016-02-19 14:30:00,116
2016-02-19 14:35:00,102
2016-02-19 14:40:00,99
2016-02-19 14:45:00,124
2016-02-19 14:50:00,100
2016-02-19 14:55:00,91
2016-02-19 15:00:00,96
2016-02-19 15:05:00,96
2016-02-19 15:10:00,94
2016-02-19 15:15:00,104
2016-02-19 15:20:00,94
2016-02-19 15:25:00,101
2016-02-19 15:30:00,101
2016-02-19 15:35:00,100
2016-02-19 15:40:00,108
2016-02-19 15:45:00,93
2016-02-19 15:50:00,104
2016-02-19 15:55:00,98
2016-02-19 16:00:00,95
2016-02-19 16:05:00,86
2016-02-19 16:10:00,82
2016-02-19 16:15:00,98
2016-02-19 16:20:00,100
2016-02-19 16:25:00,99
2016-02-19 16:30:00,92
2016-02-19 16:35:00,89
2016-02-19 16:40:00,91
2016-02-19 16:45:00,87
2016-02-19 16:50:00,81
2016-02-19 16:55:00,97
2016-02-19 17:00:00,81
2016-02-19 17:05:00,91
2016-02-19 17:10:00,91
2016-02-19 17:15:00,111
2016-02-19 17:20:00,93
2016-02-19 17:25:00,90
2016-02-19 17:30:00,96
2016-02-19 17:35:00,74
2016-02-19 17:40:00,76
2016-02-19 17:45:00,93
2016-02-19 17:50:00,68
2016-02-19 17:55:00,70
2016-02-19 18:00:00,72
2016-02-19 18:05:00,75
2016-02-19 18:10:00,99
2016-02-19 18:15:00,86
2016-02-19 18:20:00,82
2016-02-19 18:25:00,90
2016-02-19 18:30:00,89
2016-02-19 18:35:00,98
2016-02-19 18:40:00,96
2016-02-19 18:45:00,89
2016-02-19 18:50:00,84
2016-02-19 18:55:00,78
2016-02-19 19:00:00,74
2016-02-19 19:05:00,70
2016-02-19 19:10:00,93
2016-02-19 19:15:00,99
2016-02-19 19:20:00,105
2016-02-19 19:25:00,85
2016-02-19 19:30:00,88
2016-02-19 19:35:00,73
2016-02-19 19:40:00,93
2016-02-19 19:45:00,95
2016-02-19 19:50:00,82
2016-02-19 19:55:00,71
2016-02-19 20:00:00,84
2016-02-19 20:05:00,62
2016-02-19 20:10:00,61
2016-02-19 20:15:00,53
2016-02-19 20:20:00,57
2016-02-19 20:25:00,57
2016-02-19 20:30:00,49
2016-02-19 20:35:00,76
2016-02-19 20:40:00,71
2016-02-19 20:45:00,57
2016-02-19 20:50:00,79
2016-02-19 20:55:00,55
2016-02-19 21:00:00,65
2016-02-19 21:05:00,60
2016-02-19 21:10:00,68
2016-02-19 21:15:00,58
2016-02-19 21:20:00,45
2016-02-19 21:25:00,58
2016-02-19 21:30:00,50
2016-02-19 21:35:00,61
2016-02-19 21:40:00,54
2016-02-19 21:45:00,58
2016-02-19 21:50:00,44
2016-02-19 21:55:00,47
2016-02-19 22:00:00,43
2016-02-19 22:05:00,44
2016-02-19 22:10:00,57
2016-02-19 22:15:00,31
2016-02-19 22:20:00,47
2016-02-19 22:25:00,33
2016-02-19 22:30:00,40
2016-02-19 22:35:00,44
2016-02-19 22:40:00,26
2016-02-19 22:45:00,44
2016-02-19 22:50:00,39
2016-02-19 22:55:00,27
2016-02-19 23:00:00,27
2016-02-19 23:05:00,32
2016-02-19 23:10:00,28
2016-02-19 23:15:00,23
2016-02-19 23:20:00,30
2016-02-19 23:25:00,21
2016-02-19 23:30:00,19
2016-02-19 23:35:00,26
2016-02-19 23:40:00,20
2016-02-19 23:45:00,24
2016-02-19 23:50:00,22
2016-02-19 23:55:00,27
2016-02-22 00:00:00,15
2016-02-22 00:05:00,13
2016-02-22 00:10:00,18
2016-02-22 00:15:00,13
2016-02-22 00:20:00,14
2016-02-22 00:25:00,11
2016-02-22 00:30:00,15
2016-02-22 00:35:00,13
2016-02-22 00:40:00,9
2016-02-22 00:45:00,8
2016-02-22 00:50:00,11
2016-02-22 00:55:00,9
2016-02-22 01:00:00,15
2016-02-22 01:05:00,10
2016-02-22 01:10:00,4
2016-02-22 01:15:00,8
2016-02-22 01:20:00,11
2016-02-22 01:25:00,5
2016-02-22 01:30:00,6
2016-02-22 01:35:00,9
2016-02-22 01:40:00,3
2016-02-22 01:45:00,9
2016-02-22 01:50:00,5
2016-02-22 01:55:00,6
2016-02-22 02:00:00,8
2016-02-22 02:05:00,5
2016-02-22 02:10:00,5
2016-02-22 02:15:00,6
2016-02-22 02:20:00,6
2016-02-22 02:25:00,6
2016-02-22 02:30:00,3
2016-02-22 02:35:00,7
2016-02-22 02:40:00,6
2016-02-22 02:45:00,3
2016-02-22 02:50:00,6
2016-02-22 02:55:00,4
2016-02-22 03:00:00,6
2016-02-22 03:05:00,5
2016-02-22 03:10:00,8
2016-02-22 03:15:00,5
2016-02-22 03:20:00,9
2016-02-22 03:25:00,2
2016-02-22 03:30:00,10
2016-02-22 03:35:00,15
2016-02-22 03:40:00,15
2016-02-22 03:45:00,13
2016-02-22 03:50:00,11
2016-02-22 03:55:00,10
2016-02-22 04:00:00,10
2016-02-22 04:05:00,13
2016-02-22 04:10:00,14
2016-02-22 04:15:00,21
2016-02-22 04:20:00,30
2016-02-22 04:25:00,25
2016-02-22 04:30:00,28
2016-02-22 04:35:00,29
2016-02-22 04:40:00,49
2016-02-22 04:45:00,47
2016-02-22 04:50:00,50
2016-02-22 04:55:00,57
2016-02-22 05:00:00,55
2016-02-22 05:05:00,48
2016-02-22 05:10:00,91
2016-02-22 05:15:00,71
2016-02-22 05:20:00,87
2016-02-22 05:25:00,84
2016-02-22 05:30:00,93
2016-02-22 05:35:00,87
2016-02-22 05:40:00,108
2016-02-22 05:45:00,122
2016-02-22 05:50:00,110
2016-02-22 05:55:00,106
2016-02-22 06:00:00,109
2016-02-22 06:05:00,124
2016-02-22 06:10:00,117
2016-02-22 06:15:00,145
2016-02-22 06:20:00,152
2016-02-22 06:25:00,157
2016-02-22 06:30:00,144
2016-02-22 06:35:00,165
2016-02-22 06:40:00,191
2016-02-22 06:45:00,162
2016-02-22 06:50:00,136
2016-02-22 06:55:00,137
2016-02-22 07:00:00,141
2016-02-22 07:05:00,128
2016-02-22 07:10:00,115
2016-02-22 07:15:00,83
2016-02-22 07:20:00,97
2016-02-22 07:25:00,92
2016-02-22 07:30:00,87
2016-02-22 07:35:00,83
2016-02-22 07:40:00,78
2016-02-22 07:45:00,71
2016-02-22 07:50:00,63
2016-02-22 07:55:00,62
2016-02-22 08:00:00,71
2016-02-22 08:05:00,65
2016-02-22 08:10:00,68
2016-02-22 08:15:00,76
2016-02-22 08:20:00,60
2016-02-22 08:25:00,69
2016-02-22 08:30:00,68
2016-02-22 08:35:00,56
2016-02-22 08:40:00,69
2016-02-22 08:45:00,65
2016-02-22 08:50:00,60
2016-02-22 08:55:00,71
2016-02-22 09:00:00,75
2016-02-22 09:05:00,70
2016-02-22 09:10:00,78
2016-02-22 09:15:00,90
2016-02-22 09:20:00,112
2016-02-22 09:25:00,119
2016-02-22 09:30:00,118
2016-02-22 09:35:00,110
2016-02-22 09:40:00,98
2016-02-22 09:45:00,117
2016-02-22 09:50:00,107
2016-02-22 09:55:00,119
2016-02-22 10:00:00,100
2016-02-22 10:05:00,97
2016-02-22 10:10:00,103
2016-02-22 10:15:00,115
2016-02-22 10:20:00,98
2016-02-22 10:25:00,103
2016-02-22 10:30:00,120
2016-02-22 10:35:00,92
2016-02-22 10:40:00,124
2016-02-22 10:45:00,103
2016-02-22 10:50:00,113
2016-02-22 10:55:00,112
2016-02-22 11:00:00,105
2016-02-22 11:05:00,116
2016-02-22 11:10:00,97
2016-02-22 11:15:00,103
2016-02-22 11:20:00,107
2016-02-22 11:25:00,107
2016-02-22 11:30:00,95
2016-02-22 11:35:00,102
2016-02-22 11:40:00,113
2016-02-22 11:45:00,123
2016-02-22 11:50:00,100
2016-02-22 11:55:00,81
2016-02-22 12:00:00,97
2016-02-22 12:05:00,103
2016-02-22 12:10:00,80
2016-02-22 12:15:00,74
2016-02-22 12:20:00,81
2016-02-22 12:25:00,94
2016-02-22 12:30:00,105
2016-02-22 12:35:00,82
2016-02-22 12:40:00,89
2016-02-22 12:45:00,84
2016-02-22 12:50:00,80
2016-02-22 12:55:00,92
2016-02-22 13:00:00,84
2016-02-22 13:05:00,97
2016-02-22 13:10:00,92
2016-02-22 13:15:00,93
2016-02-22 13:20:00,100
2016-02-22 13:25:00,97
2016-02-22 13:30:00,106
2016-02-22 13:35:00,96
2016-02-22 13:40:00,89
2016-02-22 13:45:00,96
2016-02-22 13:50:00,93
2016-02-22 13:55:00,96
2016-02-22 14:00:00,82
2016-02-22 14:05:00,114
2016-02-22 14:10:00,92
2016-02-22 14:15:00,100
2016-02-22 14:20:00,110
2016-02-22 14:25:00,100
2016-02-22 14:30:00,94
2016-02-22 14:35:00,106
2016-02-22 14:40:00,103
2016-02-22 14:45:00,106
2016-02-22 14:50:00,113
2016-02-22 14:55:00,101
2016-02-22 15:00:00,96
2016-02-22 15:05:00,99
2016-02-22 15:10:00,89
2016-02-22 15:15:00,87
2016-02-22 15:20:00,100
2016-02-22 15:25:00,97
2016-02-22 15:30:00,103
2016-02-22 15:35:00,114
2016-02-22 15:40:00,112
2016-02-22 15:45:00,105
2016-02-22 15:50:00,106
2016-02-22 15:55:00,130
2016-02-22 16:00:00,92
2016-02-22 16:05:00,94
2016-02-22 16:10:00,95
2016-02-22 16:15:00,103
2016-02-22 16:20:00,91
2016-02-22 16:25:00,88
2016-02-22 16:30:00,94
2016-02-22 16:35:00,88
2016-02-22 16:40:00,80
2016-02-22 16:45:00,116
2016-02-22 16:50:00,87
2016-02-22 16:55:00,91
2016-02-22 17:00:00,96
2016-02-22 17:05:00,100
2016-02-22 17:10:00,94
2016-02-22 17:15:00,104
2016-02-22 17:20:00,98
2016-02-22 17:25:00,98
2016-02-22 17:30:00,85
2016-02-22 17:35:00,78
2016-02-22 17:40:00,73
2016-02-22 17:45:00,66
2016-02-22 17:50:00,99
2016-02-22 17:55:00,75
2016-02-22 18:00:00,70
2016-02-22 18:05:00,68
2016-02-22 18:10:00,70
2016-02-22 18:15:00,86
2016-02-22 18:20:00,77
2016-02-22 18:25:00,65
2016-02-22 18:30:00,78
2016-02-22 18:35:00,80
2016-02-22 18:40:00,73
2016-02-22 18:45:00,67
2016-02-22 18:50:00,74
2016-02-22 18:55:00,72
2016-02-22 19:00:00,87
2016-02-22 19:05:00,62
2016-02-22 19:10:00,76
2016-02-22 19:15:00,68
2016-02-22 19:20:00,71
2016-02-22 19:25:00,59
2016-02-22 19:30:00,65
2016-02-22 19:35:00,76
2016-02-22 19:40:00,56
2016-02-22 19:45:00,59
2016-02-22 19:50:00,54
2016-02-22 19:55:00,66
2016-02-22 20:00:00,41
2016-02-22 20:05:00,58
2016-02-22 20:10:00,58
2016-02-22 20:15:00,40
2016-02-22 20:20:00,54
2016-02-22 20:25:00,46
2016-02-22 20:30:00,43
2016-02-22 20:35:00,49
2016-02-22 20:40:00,38
2016-02-22 20:45:00,45
2016-02-22 20:50:00,39
2016-02-22 20:55:00,37
2016-02-22 21:00:00,49
2016-02-22 21:05:00,43
2016-02-22 21:10:00,45
2016-02-22 21:15:00,41
2016-02-22 21:20:00,41
2016-02-22 21:25:00,33
2016-02-22 21:30:00,38
2016-02-22 21:35:00,51
2016-02-22 21:40:00,26
2016-02-22 21:45:00,39
2016-02-22 21:50:00,32
2016-02-22 21:55:00,34
2016-02-22 22:00:00,31
2016-02-22 22:05:00,30
2016-02-22 22:10:00,26
2016-02-22 22:15:00,25
2016-02-22 22:20:00,26
2016-02-22 22:25:00,22
2016-02-22 22:30:00,23
2016-02-22 22:35:00,20
2016-02-22 22:40:00,19
2016-02-22 22:45:00,20
2016-02-22 22:50:00,16
2016-02-22 22:55:00,20
2016-02-22 23:00:00,17
2016-02-22 23:05:00,14
2016-02-22 23:10:00,13
2016-02-22 23:15:00,15
2016-02-22 23:20:00,16
2016-02-22 23:25:00,10
2016-02-22 23:30:00,15
2016-02-22 23:35:00,16
2016-02-22 23:40:00,15
2016-02-22 23:45:00,14
2016-02-22 23:50:00,9
2016-02-22 23:55:00,11
2016-02-24 00:00:00,15
2016-02-24 00:05:00,9
2016-02-24 00:10:00,12
2016-02-24 00:15:00,8
2016-02-24 00:20:00,9
2016-02-24 00:25:00,9
2016-02-24 00:30:00,6
2016-02-24 00:35:00,4
2016-02-24 00:40:00,7
2016-02-24 00:45:00,7
2016-02-24 00:50:00,8
2016-02-24 00:55:00,7
2016-02-24 01:00:00,7
2016-02-24 01:05:00,9
2016-02-24 01:10:00,4
2016-02-24 01:15:00,5
2016-02-24 01:20:00,4
2016-02-24 01:25:00,5
2016-02-24 01:30:00,3
2016-02-24 01:35:00,5
2016-02-24 01:40:00,4
2016-02-24 01:45:00,3
2016-02-24 01:50:00,7
2016-02-24 01:55:00,6
2016-02-24 02:00:00,4
2016-02-24 02:05:00,0
2016-02-24 02:10:00,2
2016-02-24 02:15:00,4
2016-02-24 02:20:00,3
2016-02-24 02:25:00,5
2016-02-24 02:30:00,4
2016-02-24 02:35:00,5
2016-02-24 02:40:00,0
2016-02-24 02:45:00,5
2016-02-24 02:50:00,2
2016-02-24 02:55:00,2
2016-02-24 03:00:00,1
2016-02-24 03:05:00,5
2016-02-24 03:10:00,2
2016-02-24 03:15:00,2
2016-02-24 03:20:00,6
2016-02-24 03:25:00,6
2016-02-24 03:30:00,10
2016-02-24 03:35:00,5
2016-02-24 03:40:00,10
2016-02-24 03:45:00,6
2016-02-24 03:50:00,13
2016-02-24 03:55:00,5
2016-02-24 04:00:00,7
2016-02-24 04:05:00,11
2016-02-24 04:10:00,12
2016-02-24 04:15:00,10
2016-02-24 04:20:00,11
2016-02-24 04:25:00,19
2016-02-24 04:30:00,24
2016-02-24 04:35:00,26
2016-02-24 04:40:00,31
2016-02-24 04:45:00,38
2016-02-24 04:50:00,45
2016-02-24 04:55:00,44
2016-02-24 05:00:00,52
2016-02-24 05:05:00,59
2016-02-24 05:10:00,60
2016-02-24 05:15:00,66
2016-02-24 05:20:00,68
2016-02-24 05:25:00,70
2016-02-24 05:30:00,86
2016-02-24 05:35:00,92
2016-02-24 05:40:00,100
2016-02-24 05:45:00,104
2016-02-24 05:50:00,115
2016-02-24 05:55:00,93
2016-02-24 06:00:00,116
2016-02-24 06:05:00,110
2016-02-24 06:10:00,107
2016-02-24 06:15:00,138
2016-02-24 06:20:00,161
2016-02-24 06:25:00,157
2016-02-24 06:30:00,137
2016-02-24 06:35:00,183
2016-02-24 06:40:00,178
2016-02-24 06:45:00,172
2016-02-24 06:50:00,146
2016-02-24 06:55:00,139
2016-02-24 07:00:00,121
2016-02-24 07:05:00,127
2016-02-24 07:10:00,88
2016-02-24 07:15:00,94
2016-02-24 07:20:00,89
2016-02-24 07:25:00,79
2016-02-24 07:30:00,88
2016-02-24 07:35:00,88
2016-02-24 07:40:00,76
2016-02-24 07:45:00,73
2016-02-24 07:50:00,79
2016-02-24 07:55:00,74
2016-02-24 08:00:00,69
2016-02-24 08:05:00,56
2016-02-24 08:10:00,63
2016-02-24 08:15:00,50
2016-02-24 08:20:00,70
2016-02-24 08:25:00,67
2016-02-24 08:30:00,75
2016-02-24 08:35:00,70
2016-02-24 08:40:00,63
2016-02-24 08:45:00,73
2016-02-24 08:50:00,74
2016-02-24 08:55:00,80
2016-02-24 09:00:00,71
2016-02-24 09:05:00,78
2016-02-24 09:10:00,73
2016-02-24 09:15:00,97
2016-02-24 09:20:00,91
2016-02-24 09:25:00,118
2016-02-24 09:30:00,121
2016-02-24 09:35:00,108
2016-02-24 09:40:00,119
2016-02-24 09:45:00,107
2016-02-24 09:50:00,100
2016-02-24 09:55:00,109
2016-02-24 10:00:00,101
2016-02-24 10:05:00,121
2016-02-24 10:10:00,107
2016-02-24 10:15:00,114
2016-02-24 10:20:00,114
2016-02-24 10:25:00,113
2016-02-24 10:30:00,108
2016-02-24 10:35:00,119
2016-02-24 10:40:00,113
2016-02-24 10:45:00,120
2016-02-24 10:50:00,118
2016-02-24 10:55:00,106
2016-02-24 11:00:00,131
2016-02-24 11:05:00,101
2016-02-24 11:10:00,81
2016-02-24 11:15:00,103
2016-02-24 11:20:00,115
2016-02-24 11:25:00,103
2016-02-24 11:30:00,120
2016-02-24 11:35:00,126
2016-02-24 11:40:00,98
2016-02-24 11:45:00,98
2016-02-24 11:50:00,92
2016-02-24 11:55:00,84
2016-02-24 12:00:00,106
2016-02-24 12:05:00,103
2016-02-24 12:10:00,110
2016-02-24 12:15:00,101
2016-02-24 12:20:00,97
2016-02-24 12:25:00,109
2016-02-24 12:30:00,99
2016-02-24 12:35:00,92
2016-02-24 12:40:00,93
2016-02-24 12:45:00,111
2016-02-24 12:50:00,91
2016-02-24 12:55:00,84
2016-02-24 13:00:00,70
2016-02-24 13:05:00,89
2016-02-24 13:10:00,91
2016-02-24 13:15:00,94
2016-02-24 13:20:00,103
2016-02-24 13:25:00,105
2016-02-24 13:30:00,89
2016-02-24 13:35:00,95
2016-02-24 13:40:00,100
2016-02-24 13:45:00,96
