,5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed,day_of_week,datetime
6848,24/02/2016 18:40,73,1,100,2,24/02/2016 18:40
6849,24/02/2016 18:45,78,1,100,2,24/02/2016 18:45
6850,24/02/2016 18:50,73,1,100,2,24/02/2016 18:50
6851,24/02/2016 18:55,61,1,100,2,24/02/2016 18:55
6852,24/02/2016 19:00,59,1,100,2,24/02/2016 19:00
6853,24/02/2016 19:05,79,1,100,2,24/02/2016 19:05
6854,24/02/2016 19:10,71,1,100,2,24/02/2016 19:10
6855,24/02/2016 19:15,76,1,100,2,24/02/2016 19:15
6856,24/02/2016 19:20,83,1,100,2,24/02/2016 19:20
6857,24/02/2016 19:25,64,1,100,2,24/02/2016 19:25
6858,24/02/2016 19:30,60,1,100,2,24/02/2016 19:30
6859,24/02/2016 19:35,73,1,100,2,24/02/2016 19:35
6860,24/02/2016 19:40,78,1,100,2,24/02/2016 19:40
6861,24/02/2016 19:45,62,1,100,2,24/02/2016 19:45
6862,24/02/2016 19:50,67,1,100,2,24/02/2016 19:50
6863,24/02/2016 19:55,64,1,100,2,24/02/2016 19:55
6864,24/02/2016 20:00,65,1,100,2,24/02/2016 20:00
6865,24/02/2016 20:05,55,1,100,2,24/02/2016 20:05
6866,24/02/2016 20:10,71,1,100,2,24/02/2016 20:10
6867,24/02/2016 20:15,68,1,100,2,24/02/2016 20:15
6868,24/02/2016 20:20,61,1,100,2,24/02/2016 20:20
6869,24/02/2016 20:25,49,1,100,2,24/02/2016 20:25
6870,24/02/2016 20:30,62,1,100,2,24/02/2016 20:30
6871,24/02/2016 20:35,61,1,100,2,24/02/2016 20:35
6872,24/02/2016 20:40,53,1,100,2,24/02/2016 20:40
6873,24/02/2016 20:45,50,1,100,2,24/02/2016 20:45
6874,24/02/2016 20:50,47,1,100,2,24/02/2016 20:50
6875,24/02/2016 20:55,44,1,100,2,24/02/2016 20:55
6876,24/02/2016 21:00,39,1,100,2,24/02/2016 21:00
6877,24/02/2016 21:05,32,1,100,2,24/02/2016 21:05
6878,24/02/2016 21:10,51,1,100,2,24/02/2016 21:10
6879,24/02/2016 21:15,44,1,100,2,24/02/2016 21:15
6880,24/02/2016 21:20,49,1,100,2,24/02/2016 21:20
6881,24/02/2016 21:25,52,1,100,2,24/02/2016 21:25
6882,24/02/2016 21:30,42,1,100,2,24/02/2016 21:30
6883,24/02/2016 21:35,41,1,100,2,24/02/2016 21:35
6884,24/02/2016 21:40,39,1,100,2,24/02/2016 21:40
6885,24/02/2016 21:45,45,1,100,2,24/02/2016 21:45
6886,24/02/2016 21:50,29,1,100,2,24/02/2016 21:50
6887,24/02/2016 21:55,32,1,100,2,24/02/2016 21:55
6888,24/02/2016 22:00,29,1,100,2,24/02/2016 22:00
6889,24/02/2016 22:05,37,1,100,2,24/02/2016 22:05
6890,24/02/2016 22:10,43,1,100,2,24/02/2016 22:10
6891,24/02/2016 22:15,42,1,100,2,24/02/2016 22:15
6892,24/02/2016 22:20,27,1,100,2,24/02/2016 22:20
6893,24/02/2016 22:25,29,1,100,2,24/02/2016 22:25
6894,24/02/2016 22:30,28,1,100,2,24/02/2016 22:30
6895,24/02/2016 22:35,28,1,100,2,24/02/2016 22:35
6896,24/02/2016 22:40,25,1,100,2,24/02/2016 22:40
6897,24/02/2016 22:45,17,1,100,2,24/02/2016 22:45
6898,24/02/2016 22:50,19,1,100,2,24/02/2016 22:50
6899,24/02/2016 22:55,30,1,100,2,24/02/2016 22:55
6900,24/02/2016 23:00,19,1,100,2,24/02/2016 23:00
6901,24/02/2016 23:05,24,1,100,2,24/02/2016 23:05
6902,24/02/2016 23:10,20,1,100,2,24/02/2016 23:10
6903,24/02/2016 23:15,13,1,100,2,24/02/2016 23:15
6904,24/02/2016 23:20,20,1,100,2,24/02/2016 23:20
6905,24/02/2016 23:25,13,1,100,2,24/02/2016 23:25
6906,24/02/2016 23:30,13,1,100,2,24/02/2016 23:30
6907,24/02/2016 23:35,14,1,100,2,24/02/2016 23:35
6908,24/02/2016 23:40,10,1,100,2,24/02/2016 23:40
6909,24/02/2016 23:45,14,1,100,2,24/02/2016 23:45
6910,24/02/2016 23:50,15,1,100,2,24/02/2016 23:50
6911,24/02/2016 23:55,16,1,100,2,24/02/2016 23:55
6912,25/02/2016 0:00,11,1,100,3,25/02/2016 0:00
6913,25/02/2016 0:05,14,1,100,3,25/02/2016 0:05
6914,25/02/2016 0:10,14,1,100,3,25/02/2016 0:10
6915,25/02/2016 0:15,7,1,100,3,25/02/2016 0:15
6916,25/02/2016 0:20,10,1,100,3,25/02/2016 0:20
6917,25/02/2016 0:25,12,1,100,3,25/02/2016 0:25
6918,25/02/2016 0:30,12,1,100,3,25/02/2016 0:30
6919,25/02/2016 0:35,8,1,100,3,25/02/2016 0:35
6920,25/02/2016 0:40,10,1,100,3,25/02/2016 0:40
6921,25/02/2016 0:45,6,1,100,3,25/02/2016 0:45
6922,25/02/2016 0:50,7,1,100,3,25/02/2016 0:50
6923,25/02/2016 0:55,6,1,100,3,25/02/2016 0:55
6924,25/02/2016 1:00,5,1,100,3,25/02/2016 1:00
6925,25/02/2016 1:05,11,1,100,3,25/02/2016 1:05
6926,25/02/2016 1:10,7,1,100,3,25/02/2016 1:10
6927,25/02/2016 1:15,8,1,100,3,25/02/2016 1:15
6928,25/02/2016 1:20,11,1,100,3,25/02/2016 1:20
6929,25/02/2016 1:25,5,1,100,3,25/02/2016 1:25
6930,25/02/2016 1:30,5,1,100,3,25/02/2016 1:30
6931,25/02/2016 1:35,5,1,100,3,25/02/2016 1:35
6932,25/02/2016 1:40,5,1,100,3,25/02/2016 1:40
6933,25/02/2016 1:45,3,1,100,3,25/02/2016 1:45
6934,25/02/2016 1:50,7,1,100,3,25/02/2016 1:50
6935,25/02/2016 1:55,4,1,100,3,25/02/2016 1:55
6936,25/02/2016 2:00,8,1,100,3,25/02/2016 2:00
6937,25/02/2016 2:05,4,1,100,3,25/02/2016 2:05
6938,25/02/2016 2:10,5,1,100,3,25/02/2016 2:10
6939,25/02/2016 2:15,4,1,100,3,25/02/2016 2:15
6940,25/02/2016 2:20,6,1,100,3,25/02/2016 2:20
6941,25/02/2016 2:25,4,1,100,3,25/02/2016 2:25
6942,25/02/2016 2:30,4,1,100,3,25/02/2016 2:30
6943,25/02/2016 2:35,5,1,100,3,25/02/2016 2:35
6944,25/02/2016 2:40,5,1,100,3,25/02/2016 2:40
6945,25/02/2016 2:45,4,1,100,3,25/02/2016 2:45
6946,25/02/2016 2:50,5,1,100,3,25/02/2016 2:50
6947,25/02/2016 2:55,4,1,100,3,25/02/2016 2:55
6948,25/02/2016 3:00,2,1,100,3,25/02/2016 3:00
6949,25/02/2016 3:05,2,1,100,3,25/02/2016 3:05
6950,25/02/2016 3:10,3,1,100,3,25/02/2016 3:10
6951,25/02/2016 3:15,5,1,100,3,25/02/2016 3:15
6952,25/02/2016 3:20,3,1,100,3,25/02/2016 3:20
6953,25/02/2016 3:25,4,1,100,3,25/02/2016 3:25
6954,25/02/2016 3:30,4,1,100,3,25/02/2016 3:30
6955,25/02/2016 3:35,11,1,100,3,25/02/2016 3:35
6956,25/02/2016 3:40,11,1,100,3,25/02/2016 3:40
6957,25/02/2016 3:45,6,1,100,3,25/02/2016 3:45
6958,25/02/2016 3:50,4,1,100,3,25/02/2016 3:50
6959,25/02/2016 3:55,8,1,100,3,25/02/2016 3:55
6960,25/02/2016 4:00,6,1,100,3,25/02/2016 4:00
6961,25/02/2016 4:05,9,1,100,3,25/02/2016 4:05
6962,25/02/2016 4:10,14,1,100,3,25/02/2016 4:10
6963,25/02/2016 4:15,19,1,100,3,25/02/2016 4:15
6964,25/02/2016 4:20,18,1,100,3,25/02/2016 4:20
6965,25/02/2016 4:25,21,1,100,3,25/02/2016 4:25
6966,25/02/2016 4:30,24,1,100,3,25/02/2016 4:30
6967,25/02/2016 4:35,28,1,100,3,25/02/2016 4:35
6968,25/02/2016 4:40,42,1,100,3,25/02/2016 4:40
6969,25/02/2016 4:45,35,1,100,3,25/02/2016 4:45
6970,25/02/2016 4:50,45,1,100,3,25/02/2016 4:50
6971,25/02/2016 4:55,34,1,100,3,25/02/2016 4:55
6972,25/02/2016 5:00,51,1,100,3,25/02/2016 5:00
6973,25/02/2016 5:05,62,1,100,3,25/02/2016 5:05
6974,25/02/2016 5:10,59,1,100,3,25/02/2016 5:10
6975,25/02/2016 5:15,67,1,100,3,25/02/2016 5:15
6976,25/02/2016 5:20,76,1,100,3,25/02/2016 5:20
6977,25/02/2016 5:25,75,1,100,3,25/02/2016 5:25
6978,25/02/2016 5:30,79,1,100,3,25/02/2016 5:30
6979,25/02/2016 5:35,94,1,100,3,25/02/2016 5:35
6980,25/02/2016 5:40,107,1,100,3,25/02/2016 5:40
6981,25/02/2016 5:45,111,1,100,3,25/02/2016 5:45
6982,25/02/2016 5:50,111,1,100,3,25/02/2016 5:50
6983,25/02/2016 5:55,97,1,100,3,25/02/2016 5:55
6984,25/02/2016 6:00,110,1,100,3,25/02/2016 6:00
6985,25/02/2016 6:05,98,1,100,3,25/02/2016 6:05
6986,25/02/2016 6:10,151,1,100,3,25/02/2016 6:10
6987,25/02/2016 6:15,134,1,100,3,25/02/2016 6:15
6988,25/02/2016 6:20,137,1,100,3,25/02/2016 6:20
6989,25/02/2016 6:25,146,1,100,3,25/02/2016 6:25
6990,25/02/2016 6:30,145,1,100,3,25/02/2016 6:30
6991,25/02/2016 6:35,166,1,100,3,25/02/2016 6:35
6992,25/02/2016 6:40,166,1,100,3,25/02/2016 6:40
6993,25/02/2016 6:45,159,1,100,3,25/02/2016 6:45
6994,25/02/2016 6:50,138,1,100,3,25/02/2016 6:50
6995,25/02/2016 6:55,137,1,100,3,25/02/2016 6:55
6996,25/02/2016 7:00,136,1,100,3,25/02/2016 7:00
6997,25/02/2016 7:05,134,1,100,3,25/02/2016 7:05
6998,25/02/2016 7:10,97,1,100,3,25/02/2016 7:10
6999,25/02/2016 7:15,112,1,100,3,25/02/2016 7:15
7000,25/02/2016 7:20,89,1,100,3,25/02/2016 7:20
7001,25/02/2016 7:25,82,1,100,3,25/02/2016 7:25
7002,25/02/2016 7:30,82,1,100,3,25/02/2016 7:30
7003,25/02/2016 7:35,83,1,100,3,25/02/2016 7:35
7004,25/02/2016 7:40,82,1,100,3,25/02/2016 7:40
7005,25/02/2016 7:45,76,1,100,3,25/02/2016 7:45
7006,25/02/2016 7:50,74,1,100,3,25/02/2016 7:50
7007,25/02/2016 7:55,65,1,100,3,25/02/2016 7:55
7008,25/02/2016 8:00,70,1,100,3,25/02/2016 8:00
7009,25/02/2016 8:05,66,1,100,3,25/02/2016 8:05
7010,25/02/2016 8:10,59,1,100,3,25/02/2016 8:10
7011,25/02/2016 8:15,69,1,100,3,25/02/2016 8:15
7012,25/02/2016 8:20,69,1,100,3,25/02/2016 8:20
7013,25/02/2016 8:25,62,1,100,3,25/02/2016 8:25
7014,25/02/2016 8:30,60,1,100,3,25/02/2016 8:30
7015,25/02/2016 8:35,78,1,100,3,25/02/2016 8:35
7016,25/02/2016 8:40,59,1,100,3,25/02/2016 8:40
7017,25/02/2016 8:45,69,1,100,3,25/02/2016 8:45
7018,25/02/2016 8:50,59,1,100,3,25/02/2016 8:50
7019,25/02/2016 8:55,74,1,100,3,25/02/2016 8:55
7020,25/02/2016 9:00,87,1,100,3,25/02/2016 9:00
7021,25/02/2016 9:05,89,1,100,3,25/02/2016 9:05
7022,25/02/2016 9:10,87,1,100,3,25/02/2016 9:10
7023,25/02/2016 9:15,94,1,100,3,25/02/2016 9:15
7024,25/02/2016 9:20,86,1,100,3,25/02/2016 9:20
7025,25/02/2016 9:25,134,1,100,3,25/02/2016 9:25
7026,25/02/2016 9:30,102,1,100,3,25/02/2016 9:30
7027,25/02/2016 9:35,112,1,100,3,25/02/2016 9:35
7028,25/02/2016 9:40,110,1,100,3,25/02/2016 9:40
7029,25/02/2016 9:45,96,1,100,3,25/02/2016 9:45
7030,25/02/2016 9:50,120,1,100,3,25/02/2016 9:50
7031,25/02/2016 9:55,108,1,100,3,25/02/2016 9:55
7032,25/02/2016 10:00,122,1,100,3,25/02/2016 10:00
7033,25/02/2016 10:05,109,1,100,3,25/02/2016 10:05
7034,25/02/2016 10:10,107,1,100,3,25/02/2016 10:10
7035,25/02/2016 10:15,108,1,100,3,25/02/2016 10:15
7036,25/02/2016 10:20,102,1,100,3,25/02/2016 10:20
7037,25/02/2016 10:25,115,1,100,3,25/02/2016 10:25
7038,25/02/2016 10:30,121,1,100,3,25/02/2016 10:30
7039,25/02/2016 10:35,111,1,100,3,25/02/2016 10:35
7040,25/02/2016 10:40,118,1,100,3,25/02/2016 10:40
7041,25/02/2016 10:45,103,1,100,3,25/02/2016 10:45
7042,25/02/2016 10:50,110,1,100,3,25/02/2016 10:50
7043,25/02/2016 10:55,110,1,100,3,25/02/2016 10:55
7044,25/02/2016 11:00,123,1,100,3,25/02/2016 11:00
7045,25/02/2016 11:05,111,1,100,3,25/02/2016 11:05
7046,25/02/2016 11:10,96,1,100,3,25/02/2016 11:10
7047,25/02/2016 11:15,117,1,100,3,25/02/2016 11:15
7048,25/02/2016 11:20,96,1,100,3,25/02/2016 11:20
7049,25/02/2016 11:25,111,1,100,3,25/02/2016 11:25
7050,25/02/2016 11:30,104,1,100,3,25/02/2016 11:30
7051,25/02/2016 11:35,100,1,100,3,25/02/2016 11:35
7052,25/02/2016 11:40,98,1,100,3,25/02/2016 11:40
7053,25/02/2016 11:45,125,1,100,3,25/02/2016 11:45
7054,25/02/2016 11:50,105,1,100,3,25/02/2016 11:50
7055,25/02/2016 11:55,113,1,100,3,25/02/2016 11:55
7056,25/02/2016 12:00,93,1,100,3,25/02/2016 12:00
7057,25/02/2016 12:05,86,1,100,3,25/02/2016 12:05
7058,25/02/2016 12:10,41,1,100,3,25/02/2016 12:10
7059,25/02/2016 12:15,85,1,100,3,25/02/2016 12:15
7060,25/02/2016 12:20,114,1,100,3,25/02/2016 12:20
7061,25/02/2016 12:25,99,1,100,3,25/02/2016 12:25
7062,25/02/2016 12:30,104,1,100,3,25/02/2016 12:30
7063,25/02/2016 12:35,92,1,100,3,25/02/2016 12:35
7064,25/02/2016 12:40,101,1,100,3,25/02/2016 12:40
7065,25/02/2016 12:45,97,1,100,3,25/02/2016 12:45
7066,25/02/2016 12:50,106,1,100,3,25/02/2016 12:50
7067,25/02/2016 12:55,107,1,100,3,25/02/2016 12:55
7068,25/02/2016 13:00,96,1,100,3,25/02/2016 13:00
7069,25/02/2016 13:05,102,1,100,3,25/02/2016 13:05
7070,25/02/2016 13:10,107,1,100,3,25/02/2016 13:10
7071,25/02/2016 13:15,101,1,100,3,25/02/2016 13:15
7072,25/02/2016 13:20,104,1,100,3,25/02/2016 13:20
7073,25/02/2016 13:25,97,1,100,3,25/02/2016 13:25
7074,25/02/2016 13:30,119,1,100,3,25/02/2016 13:30
7075,25/02/2016 13:35,84,1,100,3,25/02/2016 13:35
7076,25/02/2016 13:40,100,1,100,3,25/02/2016 13:40
7077,25/02/2016 13:45,104,1,100,3,25/02/2016 13:45
7078,25/02/2016 13:50,94,1,100,3,25/02/2016 13:50
7079,25/02/2016 13:55,78,1,100,3,25/02/2016 13:55
7080,25/02/2016 14:00,83,1,100,3,25/02/2016 14:00
7081,25/02/2016 14:05,96,1,100,3,25/02/2016 14:05
7082,25/02/2016 14:10,86,1,100,3,25/02/2016 14:10
7083,25/02/2016 14:15,120,1,100,3,25/02/2016 14:15
7084,25/02/2016 14:20,109,1,100,3,25/02/2016 14:20
7085,25/02/2016 14:25,108,1,100,3,25/02/2016 14:25
7086,25/02/2016 14:30,119,1,100,3,25/02/2016 14:30
7087,25/02/2016 14:35,91,1,100,3,25/02/2016 14:35
7088,25/02/2016 14:40,113,1,100,3,25/02/2016 14:40
7089,25/02/2016 14:45,107,1,100,3,25/02/2016 14:45
7090,25/02/2016 14:50,100,1,100,3,25/02/2016 14:50
7091,25/02/2016 14:55,105,1,100,3,25/02/2016 14:55
7092,25/02/2016 15:00,108,1,100,3,25/02/2016 15:00
7093,25/02/2016 15:05,98,1,100,3,25/02/2016 15:05
7094,25/02/2016 15:10,103,1,100,3,25/02/2016 15:10
7095,25/02/2016 15:15,109,1,100,3,25/02/2016 15:15
7096,25/02/2016 15:20,117,1,100,3,25/02/2016 15:20
7097,25/02/2016 15:25,104,1,100,3,25/02/2016 15:25
7098,25/02/2016 15:30,99,1,100,3,25/02/2016 15:30
7099,25/02/2016 15:35,112,1,100,3,25/02/2016 15:35
7100,25/02/2016 15:40,113,1,100,3,25/02/2016 15:40
7101,25/02/2016 15:45,126,1,100,3,25/02/2016 15:45
7102,25/02/2016 15:50,99,1,100,3,25/02/2016 15:50
7103,25/02/2016 15:55,100,1,100,3,25/02/2016 15:55
7104,25/02/2016 16:00,86,1,100,3,25/02/2016 16:00
7105,25/02/2016 16:05,82,1,100,3,25/02/2016 16:05
7106,25/02/2016 16:10,93,1,100,3,25/02/2016 16:10
7107,25/02/2016 16:15,85,1,100,3,25/02/2016 16:15
7108,25/02/2016 16:20,108,1,100,3,25/02/2016 16:20
7109,25/02/2016 16:25,81,1,100,3,25/02/2016 16:25
7110,25/02/2016 16:30,85,1,100,3,25/02/2016 16:30
7111,25/02/2016 16:35,83,1,100,3,25/02/2016 16:35
7112,25/02/2016 16:40,89,1,100,3,25/02/2016 16:40
7113,25/02/2016 16:45,88,1,100,3,25/02/2016 16:45
7114,25/02/2016 16:50,94,1,100,3,25/02/2016 16:50
7115,25/02/2016 16:55,90,1,100,3,25/02/2016 16:55
7116,25/02/2016 17:00,91,1,100,3,25/02/2016 17:00
7117,25/02/2016 17:05,85,1,100,3,25/02/2016 17:05
7118,25/02/2016 17:10,76,1,100,3,25/02/2016 17:10
7119,25/02/2016 17:15,115,1,100,3,25/02/2016 17:15
7120,25/02/2016 17:20,96,1,100,3,25/02/2016 17:20
7121,25/02/2016 17:25,95,1,100,3,25/02/2016 17:25
7122,25/02/2016 17:30,101,1,100,3,25/02/2016 17:30
7123,25/02/2016 17:35,102,1,100,3,25/02/2016 17:35
7124,25/02/2016 17:40,92,1,100,3,25/02/2016 17:40
7125,25/02/2016 17:45,86,1,100,3,25/02/2016 17:45
7126,25/02/2016 17:50,83,1,100,3,25/02/2016 17:50
7127,25/02/2016 17:55,66,1,100,3,25/02/2016 17:55
7128,25/02/2016 18:00,59,1,100,3,25/02/2016 18:00
7129,25/02/2016 18:05,76,1,100,3,25/02/2016 18:05
7130,25/02/2016 18:10,78,1,100,3,25/02/2016 18:10
7131,25/02/2016 18:15,83,1,100,3,25/02/2016 18:15
7132,25/02/2016 18:20,89,1,100,3,25/02/2016 18:20
7133,25/02/2016 18:25,58,1,100,3,25/02/2016 18:25
7134,25/02/2016 18:30,75,1,100,3,25/02/2016 18:30
7135,25/02/2016 18:35,93,1,100,3,25/02/2016 18:35
7136,25/02/2016 18:40,78,1,100,3,25/02/2016 18:40
7137,25/02/2016 18:45,86,1,100,3,25/02/2016 18:45
7138,25/02/2016 18:50,75,1,100,3,25/02/2016 18:50
7139,25/02/2016 18:55,80,1,100,3,25/02/2016 18:55
7140,25/02/2016 19:00,79,1,100,3,25/02/2016 19:00
7141,25/02/2016 19:05,83,1,100,3,25/02/2016 19:05
7142,25/02/2016 19:10,81,1,100,3,25/02/2016 19:10
7143,25/02/2016 19:15,66,1,100,3,25/02/2016 19:15
7144,25/02/2016 19:20,84,1,100,3,25/02/2016 19:20
7145,25/02/2016 19:25,77,1,100,3,25/02/2016 19:25
7146,25/02/2016 19:30,76,1,100,3,25/02/2016 19:30
7147,25/02/2016 19:35,86,1,100,3,25/02/2016 19:35
7148,25/02/2016 19:40,62,1,100,3,25/02/2016 19:40
7149,25/02/2016 19:45,69,1,100,3,25/02/2016 19:45
7150,25/02/2016 19:50,82,1,100,3,25/02/2016 19:50
7151,25/02/2016 19:55,55,1,100,3,25/02/2016 19:55
7152,25/02/2016 20:00,75,1,100,3,25/02/2016 20:00
7153,25/02/2016 20:05,53,1,100,3,25/02/2016 20:05
7154,25/02/2016 20:10,73,1,100,3,25/02/2016 20:10
7155,25/02/2016 20:15,69,1,100,3,25/02/2016 20:15
7156,25/02/2016 20:20,61,1,100,3,25/02/2016 20:20
7157,25/02/2016 20:25,68,1,100,3,25/02/2016 20:25
7158,25/02/2016 20:30,55,1,100,3,25/02/2016 20:30
7159,25/02/2016 20:35,58,1,100,3,25/02/2016 20:35
7160,25/02/2016 20:40,54,1,100,3,25/02/2016 20:40
7161,25/02/2016 20:45,57,1,100,3,25/02/2016 20:45
7162,25/02/2016 20:50,41,1,100,3,25/02/2016 20:50
7163,25/02/2016 20:55,59,1,100,3,25/02/2016 20:55
7164,25/02/2016 21:00,53,1,100,3,25/02/2016 21:00
7165,25/02/2016 21:05,39,1,100,3,25/02/2016 21:05
7166,25/02/2016 21:10,56,1,100,3,25/02/2016 21:10
7167,25/02/2016 21:15,58,1,100,3,25/02/2016 21:15
7168,25/02/2016 21:20,54,1,100,3,25/02/2016 21:20
7169,25/02/2016 21:25,44,1,100,3,25/02/2016 21:25
7170,25/02/2016 21:30,39,1,100,3,25/02/2016 21:30
7171,25/02/2016 21:35,42,1,100,3,25/02/2016 21:35
7172,25/02/2016 21:40,44,1,100,3,25/02/2016 21:40
7173,25/02/2016 21:45,43,1,100,3,25/02/2016 21:45
7174,25/02/2016 21:50,37,1,100,3,25/02/2016 21:50
7175,25/02/2016 21:55,37,1,100,3,25/02/2016 21:55
7176,25/02/2016 22:00,38,1,100,3,25/02/2016 22:00
7177,25/02/2016 22:05,41,1,100,3,25/02/2016 22:05
7178,25/02/2016 22:10,39,1,100,3,25/02/2016 22:10
7179,25/02/2016 22:15,33,1,100,3,25/02/2016 22:15
7180,25/02/2016 22:20,29,1,100,3,25/02/2016 22:20
7181,25/02/2016 22:25,25,1,100,3,25/02/2016 22:25
7182,25/02/2016 22:30,22,1,100,3,25/02/2016 22:30
7183,25/02/2016 22:35,33,1,100,3,25/02/2016 22:35
7184,25/02/2016 22:40,29,1,100,3,25/02/2016 22:40
7185,25/02/2016 22:45,32,1,100,3,25/02/2016 22:45
7186,25/02/2016 22:50,30,1,100,3,25/02/2016 22:50
7187,25/02/2016 22:55,22,1,100,3,25/02/2016 22:55
7188,25/02/2016 23:00,23,1,100,3,25/02/2016 23:00
7189,25/02/2016 23:05,22,1,100,3,25/02/2016 23:05
7190,25/02/2016 23:10,25,1,100,3,25/02/2016 23:10
7191,25/02/2016 23:15,17,1,100,3,25/02/2016 23:15
7192,25/02/2016 23:20,13,1,100,3,25/02/2016 23:20
7193,25/02/2016 23:25,25,1,100,3,25/02/2016 23:25
7194,25/02/2016 23:30,13,1,100,3,25/02/2016 23:30
7195,25/02/2016 23:35,22,1,100,3,25/02/2016 23:35
7196,25/02/2016 23:40,11,1,100,3,25/02/2016 23:40
7197,25/02/2016 23:45,23,1,100,3,25/02/2016 23:45
7198,25/02/2016 23:50,10,1,100,3,25/02/2016 23:50
7199,25/02/2016 23:55,16,1,100,3,25/02/2016 23:55
7200,26/02/2016 0:00,17,1,100,4,26/02/2016 0:00
7201,26/02/2016 0:05,7,1,100,4,26/02/2016 0:05
7202,26/02/2016 0:10,10,1,100,4,26/02/2016 0:10
7203,26/02/2016 0:15,18,1,100,4,26/02/2016 0:15
7204,26/02/2016 0:20,22,1,100,4,26/02/2016 0:20
7205,26/02/2016 0:25,11,1,100,4,26/02/2016 0:25
7206,26/02/2016 0:30,6,1,100,4,26/02/2016 0:30
7207,26/02/2016 0:35,7,1,100,4,26/02/2016 0:35
7208,26/02/2016 0:40,7,1,100,4,26/02/2016 0:40
7209,26/02/2016 0:45,12,1,100,4,26/02/2016 0:45
7210,26/02/2016 0:50,4,1,100,4,26/02/2016 0:50
7211,26/02/2016 0:55,8,1,100,4,26/02/2016 0:55
7212,26/02/2016 1:00,6,1,100,4,26/02/2016 1:00
7213,26/02/2016 1:05,13,1,100,4,26/02/2016 1:05
7214,26/02/2016 1:10,10,1,100,4,26/02/2016 1:10
7215,26/02/2016 1:15,7,1,100,4,26/02/2016 1:15
7216,26/02/2016 1:20,10,1,100,4,26/02/2016 1:20
7217,26/02/2016 1:25,9,1,100,4,26/02/2016 1:25
7218,26/02/2016 1:30,6,1,100,4,26/02/2016 1:30
7219,26/02/2016 1:35,8,1,100,4,26/02/2016 1:35
7220,26/02/2016 1:40,7,1,100,4,26/02/2016 1:40
7221,26/02/2016 1:45,9,1,100,4,26/02/2016 1:45
7222,26/02/2016 1:50,1,1,100,4,26/02/2016 1:50
7223,26/02/2016 1:55,3,1,100,4,26/02/2016 1:55
7224,26/02/2016 2:00,5,1,100,4,26/02/2016 2:00
7225,26/02/2016 2:05,7,1,100,4,26/02/2016 2:05
7226,26/02/2016 2:10,2,1,100,4,26/02/2016 2:10
7227,26/02/2016 2:15,5,1,100,4,26/02/2016 2:15
7228,26/02/2016 2:20,4,1,100,4,26/02/2016 2:20
7229,26/02/2016 2:25,3,1,100,4,26/02/2016 2:25
7230,26/02/2016 2:30,5,1,100,4,26/02/2016 2:30
7231,26/02/2016 2:35,2,1,100,4,26/02/2016 2:35
7232,26/02/2016 2:40,9,1,100,4,26/02/2016 2:40
7233,26/02/2016 2:45,4,1,100,4,26/02/2016 2:45
7234,26/02/2016 2:50,0,1,100,4,26/02/2016 2:50
7235,26/02/2016 2:55,3,1,100,4,26/02/2016 2:55
7236,26/02/2016 3:00,6,1,100,4,26/02/2016 3:00
7237,26/02/2016 3:05,5,1,100,4,26/02/2016 3:05
7238,26/02/2016 3:10,3,1,100,4,26/02/2016 3:10
7239,26/02/2016 3:15,4,1,100,4,26/02/2016 3:15
7240,26/02/2016 3:20,3,1,100,4,26/02/2016 3:20
7241,26/02/2016 3:25,4,1,100,4,26/02/2016 3:25
7242,26/02/2016 3:30,6,1,100,4,26/02/2016 3:30
7243,26/02/2016 3:35,3,1,100,4,26/02/2016 3:35
7244,26/02/2016 3:40,6,1,100,4,26/02/2016 3:40
7245,26/02/2016 3:45,9,1,100,4,26/02/2016 3:45
7246,26/02/2016 3:50,11,1,100,4,26/02/2016 3:50
7247,26/02/2016 3:55,10,1,100,4,26/02/2016 3:55
7248,26/02/2016 4:00,9,1,100,4,26/02/2016 4:00
7249,26/02/2016 4:05,9,1,100,4,26/02/2016 4:05
7250,26/02/2016 4:10,14,1,100,4,26/02/2016 4:10
7251,26/02/2016 4:15,11,1,100,4,26/02/2016 4:15
7252,26/02/2016 4:20,15,1,100,4,26/02/2016 4:20
7253,26/02/2016 4:25,17,1,100,4,26/02/2016 4:25
7254,26/02/2016 4:30,16,1,100,4,26/02/2016 4:30
7255,26/02/2016 4:35,14,1,100,4,26/02/2016 4:35
7256,26/02/2016 4:40,26,1,100,4,26/02/2016 4:40
7257,26/02/2016 4:45,35,1,100,4,26/02/2016 4:45
7258,26/02/2016 4:50,34,1,100,4,26/02/2016 4:50
7259,26/02/2016 4:55,26,1,100,4,26/02/2016 4:55
7260,26/02/2016 5:00,50,1,100,4,26/02/2016 5:00
7261,26/02/2016 5:05,39,1,100,4,26/02/2016 5:05
7262,26/02/2016 5:10,45,1,100,4,26/02/2016 5:10
7263,26/02/2016 5:15,55,1,100,4,26/02/2016 5:15
7264,26/02/2016 5:20,62,1,100,4,26/02/2016 5:20
7265,26/02/2016 5:25,72,1,100,4,26/02/2016 5:25
7266,26/02/2016 5:30,55,1,100,4,26/02/2016 5:30
7267,26/02/2016 5:35,77,1,100,4,26/02/2016 5:35
7268,26/02/2016 5:40,84,1,100,4,26/02/2016 5:40
7269,26/02/2016 5:45,103,1,100,4,26/02/2016 5:45
